stationNumber;platform;trackNumber;trackName;length;height
381;B01;1;Gleis 1;64;34
435;B02;2;Gleis 2;240;38
435;B02;4;Gleis 4;240;38
491;B01;1;Gleis 1;271;38
491;B02;2;Gleis 2;211;76
491;B02;3;Gleis 3;211;76
596;B01;1;Gleis 1;120;55
681;B01;1;Gleis 1;80;55
740;B01;1;Gleis 1;282;34
743;B01;1;Gleis 1;120;34
743;B02;2;Gleis 2;120;34
743;B02;3;Gleis 3;120;34
746;B02;1;Gleis 1;100;55
752;B01;1;Gleis 1;65;55
910;B01;1;Gleis 1;217;38
910;B02;2;Gleis 2;212;38
1037;B01;1;Gleis 1;142;38
1037;B01;1a;Gleis 1a;84;38
1037;B02;2;Gleis 2;314;38
1037;B02;3;Gleis 3;255;38
1038;B01;1;Gleis 1;80;55
1149;B01;1;Gleis 1;120;55
1149;B02;2;Gleis 2;120;55
1149;B02;3;Gleis 3;120;55
1186;B01;1;Gleis 1;173;38
1186;B02;2;Gleis 2;171;38
1220;B02;2;Gleis 2;274;55
1220;B02;3;Gleis 3;274;55
1478;B01;1;Gleis 1;76;34
1478;B02;2;Gleis 2;278;76
1478;B02;3;Gleis 3;278;76
1640;B01;1;Gleis 1;275;76
1640;B02;2;Gleis 2;295;38
1724;B01;1;Gleis 1;201;38
1724;B02;2;Gleis 2;205;38
1728;B01;1;Gleis 1;219;30
1881;B01;3;Gleis 3;60;34
1904;B01;2;Gleis 2;140;34
1904;B02;3;Gleis 3;146;34
1986;B01;1;Gleis 1;308;34
1986;B01;111;Gleis 111;140;34
1986;B02;2;Gleis 2;223,5;34
2036;B01;1;Gleis 1;64;34
2039;B02;2;Gleis 2;138;34
2039;B03;3;Gleis 3;138;34
2215;B01;1;Gleis 1;120;55
2215;B01;2;Gleis 2;120;55
2229;B01;2;Gleis 2;60;55
8253;B01;1;Gleis 1;120;55
2323;B01;1;Gleis 1;53;34
2377;B01;1;Gleis 1;50;34
2415;B01;1;Gleis 1;150;34
2418;B01;1;Gleis 1;193;20
2418;B02;2;Gleis 2;213;38
2455;B01;1;Gleis 1;164;38
2455;B02;2;Gleis 2;164;38
3004;B01;1;Gleis 1;140;20
3004;B02;2;Gleis 2;184;20
3004;B02;3;Gleis 3;184;20
3014;B01;1;Gleis 1;78;34
3153;B01;1;Gleis 1;123;14
3153;B02;2;Gleis 2;184;14
3272;B01;1;Gleis 1;59;34
3308;B01;1;Gleis 1;214;38
3308;B02;2;Gleis 2;214;38
3308;B02;3;Gleis 3;214;38
3383;B01;1;Gleis 1;144;34
3383;B02;2;Gleis 2;180;34
3484;B02;2;Gleis 2;190;38
3484;B03;1;Gleis 1;190;38
3489;B01;1;Gleis 1;120;55
3504;B02;2;Gleis 2;303;38
3504;B02;3;Gleis 3;303;38
3513;B01;1;Gleis 1;365;76
3513;B02;3;Gleis 3;334;76
3513;B02;4;Gleis 4;334;76
3513;B03;5;Gleis 5;366;76
3513;B03;6;Gleis 6;366;76
3513;B04;7;Gleis 7;454;30
3513;B04;8;Gleis 8;452;30
3520;B01;1;Gleis 1;65;55
3707;B01;1;Gleis 1;62;20
3845;B01;1;Gleis 1;120;55
3848;B01;1;Gleis 1;140;55
3848;B02;2;Gleis 2;140;55
3849;B01;1;Gleis 1;120;38
3849;B02;2;Gleis 2;120;38
3914;B01;1;Gleis 1;139;34
4005;B01;1;Gleis 1;190;38
4005;B02;2;Gleis 2;216;38
4006;B01;1;Gleis 1;170;55
4006;B02;2;Gleis 2;170;55
4109;B01;1;Gleis 1;81;55
4290;B02;3;Gleis 3;131;34
4290;B03;4;Gleis 4;131;34
4360;B01;1;Gleis 1;155;34
4390;B01;1;Gleis 1;274;55
4390;B02;2;Gleis 2;274;55
4390;B02;3;Gleis 3;274;55
4445;B01;1;Gleis 1;162;34
4445;B01;2;Gleis 2;162;34
4452;B01;1;Gleis 1;120;55
4507;B01;1;Gleis 1;140;34
4507;B02;2;Gleis 2;81;34
4663;B01;1;Gleis 1;100;34
4699;B01;1;Gleis 1;202;38
4699;B02;2;Gleis 2;216;38
4699;B02;3;Gleis 3;216;38
4793;B01;1;Gleis 1;291;38
4793;B02;2;Gleis 2;292;38
4793;B02;3;Gleis 3;292;38
4853;B01;1;Gleis 1;120;55
4872;B01;1;Gleis 1;300;55
4872;B01;1a;Gleis 1a;210;76
4872;B02;2;Gleis 2;398,5;76
4872;B02;3;Gleis 3;398,5;76
4872;B03;5;Gleis 5;405;76
4872;B03;6;Gleis 6;405;76
4879;B01;2;Gleis 2;120;55
4879;B02;3;Gleis 3;120;55
4897;B01;1;Gleis 1;110;34
4925;B01;1;Gleis 1;140;55
4925;B02;2;Gleis 2;140;55
4952;B01;1;Gleis 1;300;38
4952;B02;2;Gleis 2;370;76
4952;B02;3;Gleis 3;373;76
4952;B03;4;Gleis 4;373;76
4952;B03;5;Gleis 5;348;76
4952;B04;6;Gleis 6;214;38
4952;B04;8;Gleis 8;213;38
4980;B01;1;Gleis 1;151;34
5005;B01;1;Gleis 1;157;34
5027;B01;1;Gleis 1;112;14
5027;B02;2;Gleis 2;178;14
5094;B01;1;Gleis 1;193;38
5094;B02;2;Gleis 2;242;38
5094;B02;3;Gleis 3;242;38
5168;B01;1;Gleis 1;120;55
5169;B01;1;Gleis 1;291,4;76
5169;B01;101;Gleis 101;99,8;76
5169;B02;4;Gleis 4;368,2;76
5169;B02;5;Gleis 5;375,6;76
5169;B03;8;Gleis 8;355;76
5169;B03;9;Gleis 9;473,5;76
5169;B03;108;Gleis 108;105;76
5169;B03;109;Gleis 109;224;76
999;B01;1;Gleis 1;170;55
999;B02;2;Gleis 2;170;55
5170;B01;1;Gleis 1;236;38
5170;B02;2;Gleis 2;204;38
5170;B03;3;Gleis 3;151;38
5173;B01;1;Gleis 1;195;38
5173;B02;3;Gleis 3;170;76
5240;B01;1;Gleis 1;120;55
5240;B02;2;Gleis 2;120;55
5312;B02;2;Gleis 2;170;55
5312;B02;3;Gleis 3;170;55
5344;B01;1;Gleis 1;51;10
5388;B01;1;Gleis 1;81;26
5447;B01;1;Gleis 1;171;34
5447;B02;2;Gleis 2;170;34
5473;B01;1;Gleis 1;103;34
5491;B01;1;Gleis 1;78;18
5710;B01;1;Gleis 1;285;38
5710;B02;2;Gleis 2;320;38
5710;B02;3;Gleis 3;320;38
5710;B03;4;Gleis 4;336;38
5710;B03;5;Gleis 5;336;38
5723;B01;1;Gleis 1;125;38
5731;B01;1;Gleis 1;133;34
5731;B02;2;Gleis 2;216;34
5872;B01;1;Gleis 1;140;55
5925;B02;2;Gleis 2;56;34
5925;B03;3;Gleis 3;74;34
6055;B01;1;Gleis 1;154;38
6055;B02;3;Gleis 3;192;76
6056;B01;1;Gleis 1;168;34
6056;B02;2;Gleis 2;398;38
6056;B02;3;Gleis 3;398;38
6056;B03;4;Gleis 4;398;38
6056;B03;5;Gleis 5;398;38
6057;B01;1;Gleis 1;60;38
6122;B01;1;Gleis 1;170;55
6122;B02;2;Gleis 2;205;34
6233;B01;1;Gleis 1;96;14
6233;B02;2;Gleis 2;128;14
6263;B01;1;Gleis 1;120;55
6263;B01;2;Gleis 2;120;55
6330;B01;1;Gleis 1;170;55
6330;B02;3;Gleis 3;170;55
6423;B01;1;Gleis 1;305;38
6423;B02;2;Gleis 2;280;76
6423;B02;3;Gleis 3;280;76
6462;B01;1;Gleis 1;77;34
6491;B01;1;Gleis 1;60;55
6508;B02;2;Gleis 2;300;76
6508;B02;3;Gleis 3;300;76
6597;B01;1;Gleis 1;352;38
6597;B02;2;Gleis 2;352;38
6597;B02;3;Gleis 3;352;38
6597;B03;4;Gleis 4;214;38
6597;B03;5;Gleis 5;214;38
6602;B01;1;Gleis 1;107;18
6603;B01;1;Gleis 1;180;38
6603;B01;2;Gleis 2;180;38
6688;B01;1;Gleis 1;216;34
6688;B02;2;Gleis 2;311;34
6688;B03;3;Gleis 3;326;34
6743;B01;2;Gleis 2;360;38
6743;B02;3;Gleis 3;360;38
6743;B02;4;Gleis 4;360;38
6780;B01;1;Gleis 1;50;34
6780;B02;2;Gleis 2;56;34
6794;B01;1;Gleis 1;139;38
6794;B02;2;Gleis 2;189;34
6794;B02;3;Gleis 3;189;34
6891;B01;2;Gleis 2;286;76
6891;B02;3;Gleis 3;281,5;76
7022;B01;1;Gleis 1;50;34
7072;B01;1;Gleis 1;90;55
7072;B02;2;Gleis 2;120;55
7072;B02;4;Gleis 4;70;55
7072;B02;5;Gleis 5;120;55
7073;B01;1;Gleis 1;61;38
12;B01;1;Gleis 1;165;38
12;B02;2;Gleis 2;196;38
19;B01;1;Gleis 1;120;76
36;B01;1;Gleis 1;193;26
82;B01;1;Gleis 1;93,7;20
139;B01;1;Gleis 1;280;76
139;B02;2;Gleis 2;280;76
190;B01;1;Gleis 1;60;28
200;B01;1;Gleis 1;266;28
200;B02;3;Gleis 3;220;38
8284;B01;1;Gleis 1;280;76
8284;B02;4;Gleis 4;280;76
246;B01;1;Gleis 1;329;20
246;B02;2;Gleis 2;140;76
630;B01;1;Gleis 1;140;76
274;B01;1;Gleis 1;85;76
274;B01;2;Gleis 2;320;76
274;B03;4;Gleis 4;401;55
290;B01;1;Gleis 1;80;76
290;B01;2;Gleis 2;80;76
291;B01;1;Gleis 1;81;30
321;B01;1;Gleis 1;210;55
321;B02;3;Gleis 3;210;55
322;B01;1;Gleis 1;180;55
357;B01;1;Gleis 1;134;76
357;B02;2;Gleis 2;133;76
436;B01;1;Gleis 1;217;22
441;B01;1;Gleis 1;140;22
441;B02;2;Gleis 2;127;76
441;B02;3;Gleis 3;127;76
480;B01;1;Gleis 1;155;76
495;B01;1;Gleis 1;210;38
495;B02;2;Gleis 2;215;38
495;B02;3;Gleis 3;210;38
495;B03;4;Gleis 4;33;38
498;B01;1;Gleis 1;404;38
498;B02;2;Gleis 2;403;38
572;B01;1;Gleis 1;404;38
572;B02;2;Gleis 2;424;38
578;B01;1;Gleis 1;218;16
616;B02;2;Gleis 2;155;76
616;B02;3;Gleis 3;155;76
672;B01;1;Gleis 1;208;30
672;B02;2;Gleis 2;205;24
828;B01;1;Gleis 1;368;38
828;B02;2;Gleis 2;224;76
828;B02;3;Gleis 3;224;76
912;B02;1;Gleis 1;130;28
912;B03;2;Gleis 2;183;28
986;B01;1;Gleis 1;137;38
986;B02;2;Gleis 2;137;38
1123;B01;1;Gleis 1;120;76
1205;B01;1;Gleis 1;120;55
1205;B02;2;Gleis 2;120;55
1256;B01;1;Gleis 1;170;76
1256;B02;2;Gleis 2;170;76
1268;B01;1;Gleis 1;315;38
1268;B02;2;Gleis 2;274;38
1482;B01;1;Gleis 1;94;22
1482;B02;2;Gleis 2;156;22
1504;B01;1;Gleis 1;154;26
1504;B02;2;Gleis 2;416;38
1504;B03;3;Gleis 3;418;38
1504;B03;4;Gleis 4;418;38
1505;B01;1;Gleis 1;121;26
1540;B01;1;Gleis 1;168;38
1540;B02;2;Gleis 2;167;38
1660;B01;1;Gleis 1;150;34
1677;B01;1;Gleis 1;260;76
1677;B02;2;Gleis 2;260;76
1764;B01;1;Gleis 1;260;76
1801;B01;1;Gleis 1;121;76
1804;B01;1;Gleis 1;121;76
1814;B01;1;Gleis 1;222;38
1814;B02;2;Gleis 2;222;38
1906;B01;1;Gleis 1;421;38
1906;B02;2;Gleis 2;421;22
1906;B02;3;Gleis 3;421;22
1906;B03;4;Gleis 4;416;22
1906;B03;5;Gleis 5;417;22
1906;B04;7;Gleis 7;300;22
1906;B04;8;Gleis 8;300;22
8245;B01;1;Gleis 1;180;55
2000;B01;2;Gleis 2;167;24
2000;B02;3;Gleis 3;167;24
2001;B01;1;Gleis 1;122;76
2014;B01;1;Gleis 1;310;76
2014;B02;2;Gleis 2;310;76
2014;B02;3;Gleis 3;310;76
2014;B03;4;Gleis 4;345;76
2014;B03;5;Gleis 5;345;76
2047;B01;1;Gleis 1;121;76
2228;B01;1;Gleis 1;125;20
2271;B01;1;Gleis 1;110;20
2350;B01;1;Gleis 1;220;76
2350;B02;2;Gleis 2;225;76
2532;B01;1;Gleis 1;200;28
2532;B02;2;Gleis 2;267;24
2608;B01;1;Gleis 1;120;76
2757;B01;1;Gleis 1;110;20
2757;B02;2;Gleis 2;150;20
2758;B01;1;Gleis 1;157;38
2758;B02;2;Gleis 2;165;38
918;B01;1;Gleis 1;140;76
2856;B01;1;Gleis 1;110;16
2911;B01;1;Gleis 1;216;34
2911;B02;2;Gleis 2;274;34
2941;B01;1;Gleis 1;267;38
2941;B02;2;Gleis 2;267;38
5965;B01;1;Gleis 1;155;76
2993;B01;1;Gleis 1;330;55
2993;B02;2;Gleis 2;410,6;76
2993;B02;3;Gleis 3;410,6;76
2993;B03;4;Gleis 4;428,2;76
2993;B03;5;Gleis 5;428,2;76
2993;B04;6;Gleis 6;192;76
2993;B04;7;Gleis 7;192;76
2994;B01;3;Gleis 3;301;76
2994;B01;4;Gleis 4;171;76
2994;B02;5;Gleis 5;171;76
2994;B02;6;Gleis 6;301;76
2994;B03;7;Gleis 7;296;76
7527;B01;1;Gleis 1;224;36
3142;B01;1;Gleis 1;211;22
3142;B02;2;Gleis 2;256;22
3142;B02;3;Gleis 3;256;22
3142;B03;4;Gleis 4;178;22
3142;B03;5;Gleis 5;124;22
3172;B01;1;Gleis 1;221;20
3172;B02;2;Gleis 2;222;76
3172;B02;3;Gleis 3;222;76
4245;B01;1;Gleis 1;185;76
4245;B02;4;Gleis 4;185;76
3216;B02;2;Gleis 2;180;38
3216;B03;3;Gleis 3;232;38
3304;B02;2;Gleis 2;155;76
3304;B02;3;Gleis 3;155;76
3312;B01;1;Gleis 1;153;28
3312;B02;2;Gleis 2;153;28
3509;B01;1;Gleis 1;73;55
3510;B01;1;Gleis 1;71;55
3528;B01;1;Gleis 1;210;76
3528;B02;2;Gleis 2;210;76
3664;B01;1;Gleis 1;122;76
3664;B02;2;Gleis 2;135;30
3995;B01;1;Gleis 1;210;55
3995;B02;2;Gleis 2;210;55
4102;B01;1;Gleis 1;121;76
4102;B02;2;Gleis 2;120;76
4134;B01;1;Gleis 1;260;76
4134;B02;2;Gleis 2;265;76
4134;B02;3;Gleis 3;265;76
4172;B01;1;Gleis 1;272;76
4172;B02;2;Gleis 2;275;76
4172;B02;3;Gleis 3;275;76
4273;B01;1;Gleis 1;154;34
4273;B01;2;Gleis 2;154;34
4284;B01;1;Gleis 1;288;76
4284;B01;4;Gleis 4;107;76
4284;B02;2;Gleis 2;288;76
4284;B02;3;Gleis 3;288;76
4285;B01;1;Gleis 1;89;38
4366;B01;1;Gleis 1;166;38
4366;B02;2;Gleis 2;204;38
4366;B02;3;Gleis 3;204;38
4618;B01;1;Gleis 1;140;76
4620;B01;1;Gleis 1;260;76
4620;B02;2;Gleis 2;260;76
4621;B01;1;Gleis 1;326;20
4621;B02;2;Gleis 2;221;76
4642;B01;1;Gleis 1;122;76
4752;B01;1;Gleis 1;260;76
4752;B02;2;Gleis 2;260;76
4794;B01;1;Gleis 1;121;76
4796;B01;1;Gleis 1;257;28
4796;B02;3;Gleis 3;222;38
4851;B01;1;Gleis 1;282;76
4851;B02;2;Gleis 2;192;76
4888;B01;1;Gleis 1;165;18
4888;B02;2;Gleis 2;165;18
4889;B01;1a;Gleis 1a;72;20
4889;B02;1b;Gleis 1b;142;20
4890;B01;1a;Gleis 1a;117;18
4890;B02;1b;Gleis 1b;89;12
4891;B01;1;Gleis 1;58;22
4891;B02;2;Gleis 2;102;18
4891;B03;3;Gleis 3;98;18
4896;B01;1;Gleis 1;156;76
4913;B01;1;Gleis 1;285;38
4913;B04;3;Gleis 3;270;76
4933;B01;1;Gleis 1;161;22
4933;B02;2;Gleis 2;210;24
5035;B01;1;Gleis 1;387;55
5035;B01;1a;Gleis 1a;222;55
5035;B02;2;Gleis 2;387;55
5035;B02;3;Gleis 3;387;55
5104;B01;1;Gleis 1;134;34
5142;B01;1;Gleis 1;224;38
5142;B02;2;Gleis 2;221;76
5142;B02;3;Gleis 3;221;76
5151;B01;1;Gleis 1;72;38
5191;B01;1;Gleis 1;120;76
5192;B01;1;Gleis 1;273;76
5192;B03;4;Gleis 4;273;76
5270;B01;1;Gleis 1;126;22
6874;B01;1;Gleis 1;273;76
6874;B02;4;Gleis 4;273;76
5321;B01;1;Gleis 1;118;38
5321;B02;2;Gleis 2;117;38
5348;B01;1;Gleis 1;320;76
5348;B01;1a;Gleis 1a;120;55
5348;B02;2;Gleis 2;405;76
5348;B02;3;Gleis 3;405;76
5348;B04;4;Gleis 4;405;76
5348;B04;5;Gleis 5;405;76
5348;B06;6;Gleis 6;320;76
5348;B06;7;Gleis 7;320;76
5521;B01;1;Gleis 1;121;38
5532;B01;1;Gleis 1;160;76
5532;B02;2;Gleis 2;227;76
5597;B02;2;Gleis 2;124;76
5597;B02;3;Gleis 3;124;76
5644;B01;1;Gleis 1;111;16
5644;B02;2;Gleis 2;196;16
5661;B02;2;Gleis 2;174;24
5661;B03;3;Gleis 3;164;24
5661;B04;4;Gleis 4;178;26
5687;B01;1;Gleis 1;92;22
5687;B02;2;Gleis 2;145;22
5768;B01;1;Gleis 1;262;38
5768;B02;2;Gleis 2;286;38
5789;B01;1;Gleis 1;93;20
5798;B01;1;Gleis 1;155;76
5798;B02;2;Gleis 2;155;76
8123;B01;1;Gleis 1;120;55
5946;B01;1;Gleis 1;121;55
6052;B01;1;Gleis 1;110;30
6153;B01;1;Gleis 1;176;34
6153;B02;2;Gleis 2;241;34
6153;B02;3;Gleis 3;241;34
6162;B01;2;Gleis 2;327;34
6162;B03;3;Gleis 3;327;34
6162;B03;4;Gleis 4;327;34
6189;B01;2;Gleis 2;313;38
6189;B02;3;Gleis 3;213;38
6240;B01;1;Gleis 1;320;76
6240;B03;3;Gleis 3;323;76
6240;B03;4;Gleis 4;115;55
6240;B03;5;Gleis 5;323;55
6240;B04;1a;Gleis 1a;143;55
6301;B02;2;Gleis 2;402;34
6301;B03;3;Gleis 3;402;34
6301;B03;4;Gleis 4;402;34
6312;B01;1;Gleis 1;309;38
6312;B02;2;Gleis 2;270;38
6328;B01;1;Gleis 1;55;28
6341;B01;1;Gleis 1;80;76
6347;B01;1;Gleis 1;95;20
6351;B01;1;Gleis 1;143;38
6351;B02;2;Gleis 2;144;38
6375;B01;1;Gleis 1;53;38
6382;B01;1;Gleis 1;120;16
6382;B02;2;Gleis 2;246;20
6388;B01;1;Gleis 1;62;34
6436;B01;1;Gleis 1;152;34
6436;B01;2;Gleis 2;152;34
6510;B01;1;Gleis 1;90;22
6510;B02;2;Gleis 2;96;38
6516;B01;1;Gleis 1;249;38
6547;B01;1;Gleis 1;170;76
6565;B01;1;Gleis 1;91;26
6591;B01;1;Gleis 1;85;22
6591;B02;2;Gleis 2;114;22
6598;B01;1;Gleis 1;217;38
6598;B02;2;Gleis 2;207;38
6616;B01;1;Gleis 1;338;26
6616;B02;2;Gleis 2;336;26
6616;B02;3;Gleis 3;336;26
6616;B03;4;Gleis 4;219;26
6616;B03;5;Gleis 5;219;26
6712;B01;1;Gleis 1;125;18
6712;B02;2;Gleis 2;158;28
187;B01;1;Gleis 1;204;55
187;B01;2;Gleis 2;280;55
187;B02;3;Gleis 3;280;55
187;B02;4;Gleis 4;210;55
187;B03;5;Gleis 5;405;76
187;B03;6;Gleis 6;405;76
187;B04;7;Gleis 7;405;76
187;B04;8;Gleis 8;405;76
8142;B01;1;Gleis 1;140;55
188;B02;2;Gleis 2;140;38
188;B02;3;Gleis 3;140;38
288;B01;1;Gleis 1;163;38
288;B02;2;Gleis 2;132;38
288;B02;3;Gleis 3;208;38
313;B02;2;Gleis 2;171,5;38
313;B02;3;Gleis 3;171,5;38
313;B03;4;Gleis 4;170;55
516;B01;1;Gleis 1;161;38
516;B02;2;Gleis 2;200;38
927;B01;1;Gleis 1;210;76
927;B02;2;Gleis 2;210;76
992;B01;1;Gleis 1;168,5;38
994;B01;3;Gleis 3;213;38
994;B01;4;Gleis 4;213;38
1181;B01;1;Gleis 1;225;38
1181;B02;2;Gleis 2;225;38
1182;B01;1;Gleis 1;218;38
1182;B02;3;Gleis 3;210;76
1192;B01;1;Gleis 1;184;22
1428;B01;1;Gleis 1;112,5;38
1428;B02;2;Gleis 2;184;38
1428;B02;3;Gleis 3;210;38
1428;B03;4;Gleis 4;210;55
1546;B01;1;Gleis 1;90;55
1546;B01;2;Gleis 2;90;55
1715;B01;1;Gleis 1;170;38
1715;B02;2;Gleis 2;170;38
1731;B01;1;Gleis 1;90;38
2060;B01;1;Gleis 1;101;38
2060;B01;2;Gleis 2;215;38
2060;B02;4;Gleis 4;215;38
2060;B02;5;Gleis 5;215;38
2060;B03;6;Gleis 6;215;38
2060;B03;7;Gleis 7;215;38
2060;B04;8;Gleis 8;210;38
2060;B04;9;Gleis 9;210;38
2098;B01;1;Gleis 1;100;38
2098;B02;2;Gleis 2;147;22
2098;B03;3;Gleis 3;223;22
2206;B01;1;Gleis 1;140;38
2206;B02;2;Gleis 2;140;38
2231;B01;1;Gleis 1;123;24
2231;B02;2;Gleis 2;150;24
2530;B02;1;Gleis 1;90;55
2530;B02;2;Gleis 2;90;55
6478;B01;1;Gleis 1;90;55
2582;B01;1;Gleis 1;203;38
2582;B02;2;Gleis 2;210;38
2582;B02;3;Gleis 3;225;38
2647;B01;9;Gleis 9;169;38
2647;B02;2;Gleis 2;250;38
2647;B03;3;Gleis 3;357;38
2647;B04;4;Gleis 4;245;22
2776;B01;1;Gleis 1;200;34
2776;B02;2;Gleis 2;194;34
2925;B01;1;Gleis 1;210;76
2925;B02;3;Gleis 3;231;38
3001;B02;2;Gleis 2;174;38
3001;B03;3;Gleis 3;181;38
3062;B01;1;Gleis 1;140;38
3062;B02;2;Gleis 2;140;38
3062;B09;9;Gleis 9;143;38
3078;B01;1;Gleis 1;210;38
3078;B02;2;Gleis 2;210;38
3078;B02;3;Gleis 3;210;38
3114;B01;1;Gleis 1;203;20
3114;B02;2;Gleis 2;210;38
3114;B02;3;Gleis 3;210;38
3197;B01;1;Gleis 1;140;55
3197;B02;2;Gleis 2;140;55
3212;B01;1;Gleis 1;292;38
3212;B01;9;Gleis 9;198;38
3212;B02;2;Gleis 2;210;38
3212;B02;3;Gleis 3;210;38
8212;B01;1;Gleis 1;90;55
3235;B01;1;Gleis 1;216;22
3235;B02;2;Gleis 2;257;38
3235;B02;3;Gleis 3;257;38
3549;B01;1;Gleis 1;210;76
3549;B02;2;Gleis 2;172;38
3587;B01;1;Gleis 1;276;38
3587;B02;2;Gleis 2;210;76
3587;B02;3;Gleis 3;210;76
3770;B01;1;Gleis 1;210;38
3770;B02;3;Gleis 3;210;76
3770;B02;4;Gleis 4;210;76
3894;B01;1;Gleis 1;187;38
3894;B02;2;Gleis 2;185;38
3973;B01;1;Gleis 1;186;38
3973;B02;3;Gleis 3;167;76
3973;B02;4;Gleis 4;146;76
4049;B02;2;Gleis 2;194,2;38
4049;B03;3;Gleis 3;169;38
4097;B01;1;Gleis 1;118;24
4133;B01;1;Gleis 1;168;55
4133;B01;2;Gleis 2;168;55
4178;B01;1;Gleis 1;101;26
4277;B01;2;Gleis 2;170;38
4277;B02;3;Gleis 3;161;38
4691;B01;1;Gleis 1;140;20
4691;B02;2;Gleis 2;140;20
4709;B01;2;Gleis 2;210;55
4720;B01;1;Gleis 1;220;38
4720;B02;2;Gleis 2;219;76
4720;B02;3;Gleis 3;219;76
4734;B01;1;Gleis 1;276,5;32
4869;B01;1;Gleis 1;210;76
4869;B02;2;Gleis 2;210;76
4994;B01;1;Gleis 1;159,5;38
8147;B01;1;Gleis 1;120;55
8147;B02;2;Gleis 2;120;55
5235;B01;1;Gleis 1;210;30
5235;B02;2;Gleis 2;210;38
5235;B02;3;Gleis 3;210;38
5275;B01;1;Gleis 1;140;76
5275;B02;2;Gleis 2;140;76
5400;B01;1;Gleis 1;160;38
5400;B02;2;Gleis 2;167;38
5400;B02;3;Gleis 3;229;38
5400;B03;5;Gleis 5;263;38
5400;B03;6;Gleis 6;213;38
5401;B01;1;Gleis 1;140;55
5409;B01;1;Gleis 1;145;38
5409;B02;2;Gleis 2;150;38
5672;B01;1;Gleis 1;170;76
5672;B02;2;Gleis 2;170;76
5742;B01;1;Gleis 1;188,2;38
5742;B02;2;Gleis 2;188,2;38
5742;B02;3;Gleis 3;295,9;38
5742;B03;5;Gleis 5;322,8;38
5742;B03;6;Gleis 6;317;38
5742;B04;7;Gleis 7;325;38
5742;B04;8;Gleis 8;470;38
5742;B04;83;Gleis 83;145;32
5743;B01;1;Gleis 1;170;38
5743;B01;2;Gleis 2;170;38
5743;B02;3;Gleis 3;140;55
4926;B01;1;Gleis 1;140;55
4926;B02;2;Gleis 2;140;55
5814;B01;2;Gleis 2;170;55
5814;B02;3;Gleis 3;170;55
6034;B01;1;Gleis 1;198;22
6034;B02;2;Gleis 2;230;22
6203;B01;1;Gleis 1;251;22
6203;B02;2;Gleis 2;214;22
6403;B01;1;Gleis 1;170;55
6403;B02;2;Gleis 2;194;55
6473;B03;3;Gleis 3;117;32
6473;B03;4;Gleis 4;182;32
6473;B04;5;Gleis 5;166;32
6473;B04;6;Gleis 6;150;32
6594;B01;1;Gleis 1;104;26
6691;B01;1;Gleis 1;140;55
6691;B02;2;Gleis 2;140;55
6721;B01;1;Gleis 1;202;22
6761;B01;1;Gleis 1;210;38
6761;B02;2;Gleis 2;210;38
6761;B02;3;Gleis 3;210;38
6808;B01;2;Gleis 2;156;38
6808;B02;4;Gleis 4;170;38
6862;B01;1;Gleis 1;90;24
6945;B01;1;Gleis 1;210;76
6945;B02;2;Gleis 2;435;76
6945;B02;3;Gleis 3;435;76
6945;B03;4;Gleis 4;444;76
6945;B03;5;Gleis 5;444;76
6945;B04;6;Gleis 6;417;76
6945;B04;7;Gleis 7;417;76
6945;B05;8;Gleis 8;300;76
6945;B05;9;Gleis 9;300;76
6945;B06;10;Gleis 10;329;76
6945;B06;11;Gleis 11;329;76
6946;B01;1;Gleis 1;213;38
6946;B02;2;Gleis 2;204;38
6949;B02;2;Gleis 2;140;38
6949;B02;3;Gleis 3;140;38
17;B02;1;Gleis 1;90;38
17;B02;2;Gleis 2;90;38
17;B04;3;Gleis 3;90;38
17;B04;4;Gleis 4;90;38
89;B01;1;Gleis 1;170;55
89;B02;2;Gleis 2;170;55
89;B02;3;Gleis 3;170;55
124;B01;1;Gleis 1;131;38
124;B02;2;Gleis 2;126;38
210;B01;1;Gleis 1;50;38
211;B01;1;Gleis 1;75;38
212;B01;1;Gleis 1;80;38
242;B01;1;Gleis 1;60;55
256;B02;3;Gleis 3;140;34
256;B04;4;Gleis 4;140;38
258;B01;1;Gleis 1;145;38
258;B01;2;Gleis 2;145;38
269;B01;1;Gleis 1;92;30
295;B01;1;Gleis 1;140;55
295;B02;2;Gleis 2;140;55
420;B01;1;Gleis 1;100;30
420;B02;2;Gleis 2;100;30
496;B01;1;Gleis 1;150;38
496;B02;2;Gleis 2;140;38
583;B02;1;Gleis 1;51;20
626;B01;1;Gleis 1;50;38
626;B02;2;Gleis 2;55;38
694;B01;1;Gleis 1;77;30
694;B02;3;Gleis 3;60;34
699;B02;1;Gleis 1;60;34
699;B02;2;Gleis 2;60;34
837;B01;1;Gleis 1;50,2;55
873;B01;1;Gleis 1;115;38
873;B02;2;Gleis 2;111;38
995;B01;1;Gleis 1;80;55
995;B02;2;Gleis 2;170;55
1026;B01;1;Gleis 1;140;55
1026;B02;2;Gleis 2;140;55
1026;B03;3;Gleis 3;140;55
1040;B05;5;Gleis 5;161;55
1040;B05;6;Gleis 6;161;55
1040;B07;7;Gleis 7;145;55
1040;B07;8;Gleis 8;145;55
1040;B09;9;Gleis 9;172;55
1040;B10;10;Gleis 10;210;55
1040;B11;11;Gleis 11;180;76
